age,job,marital,education,device,day,month,time_spent,banner_views,banner_views_old,days_elapsed_old,outcome_old,X1,X2,X3,X4,y
41,industrial_worker,married,university,na,14,5,3.95,7,0,-1,na,0,0,1,0.07591741869881793,0
26,student,single,grad_school,smartphone,6,4,7.3,2,0,-1,na,0,0,0,0.08918163165253391,0
35,industrial_worker,married,university,na,30,5,13.2,2,0,-1,na,0,0,1,0.07892252101755852,0
50,housekeeper,married,university,smartphone,15,9,8.15,2,4,99,failure,0,0,0,0.07632596735242314,1
42,technology,single,grad_school,smartphone,24,7,10.1,3,0,-1,na,0,0,1,0.06907195903618833,0
35,manager,married,grad_school,smartphone,23,7,17,2,7,445,other,0,0,1,0.11024458446062499,1
57,technology,divorced,university,smartphone,21,11,37.35,2,0,-1,na,0,0,1,0.09415684636754852,0
43,manager,married,grad_school,na,20,6,9.3,4,0,-1,na,1,0,0,0.07684346231365642,0
55,housekeeper,married,university,smartphone,22,8,12.3,2,0,-1,na,0,0,0,0.07406533146914096,0
55,industrial_worker,divorced,university,smartphone,7,5,1.3,3,0,-1,na,0,0,1,0.07142338350916057,0
46,industrial_worker,single,grad_school,na,7,5,54.6,2,0,-1,na,0,0,1,0.07697964519819149,1
36,manager,married,grad_school,smartphone,29,7,12.55,6,0,-1,na,1,0,0,0.07283968550832531,0
38,technology,married,university,na,3,6,19.7,4,0,-1,na,0,0,1,0.07304849926461242,0
41,manager,single,grad_school,smartphone,21,11,27.4,1,0,-1,na,0,0,0,0.09079766854901676,1
40,manager,married,grad_school,desktop,30,4,35.1,2,0,-1,na,0,0,0,0.07423782978955205,1
55,manager,divorced,grad_school,smartphone,5,8,50.45,2,2,63,success,0,0,0,0.09443829099558768,1
29,manager,single,grad_school,na,16,6,9,4,0,-1,na,1,0,1,0.07800555626168904,0
41,industrial_worker,married,high_school,na,18,6,78.2,3,0,-1,na,1,0,0,0.07479164018666135,1
34,manager,married,grad_school,smartphone,25,8,5.25,4,0,-1,na,0,0,0,0.0743376972382111,0
34,manager,married,grad_school,smartphone,22,7,33.55,1,0,-1,na,0,0,1,0.08905452762696785,0
58,manager,married,university,smartphone,11,8,11.9,2,7,182,success,1,0,0,0.09236831115065458,1
49,manager,married,grad_school,smartphone,2,6,8.55,3,2,293,failure,0,0,0,0.12625061282298042,1
44,industrial_worker,married,high_school,smartphone,7,5,18.4,1,0,-1,na,0,0,1,0.07401993717429593,0
54,manager,married,grad_school,smartphone,5,6,9.85,1,0,-1,na,0,0,0,0.14811250522034392,1
53,teacher,married,university,smartphone,14,10,15.35,6,1,192,success,0,0,0,0.07697056633922249,0
42,technology,married,university,smartphone,11,8,6.95,4,0,-1,na,0,0,0,0.12232854574837035,0
49,salesman,married,university,smartphone,4,8,6.65,1,0,-1,na,0,0,0,0.08298984983567265,0
38,manager,single,grad_school,na,6,6,22.5,4,0,-1,na,0,0,1,0.07842318377426324,1
48,industrial_worker,married,university,na,14,5,37.5,1,0,-1,na,0,0,1,0.08729322898698091,1
34,industrial_worker,single,university,smartphone,10,7,14.85,1,0,-1,na,0,0,1,0.07280337007244929,0
32,salesman,married,university,smartphone,30,1,6.2,1,0,-1,na,0,0,1,0.06818223085722587,0
19,student,single,na,smartphone,10,8,7.9,1,2,182,success,0,0,0,0.0737838868411018,1
25,teacher,single,grad_school,smartphone,8,4,5.7,2,0,-1,na,0,0,0,0.08569534980843607,0
32,entrepreneur,married,university,smartphone,18,11,13.05,1,0,-1,na,0,0,1,0.09092477257458283,0
31,industrial_worker,married,university,na,20,5,9.6,6,0,-1,na,0,0,1,0.07200443048317687,0
45,industrial_worker,married,high_school,na,20,6,27.2,2,0,-1,na,0,0,0,0.07449203784068419,0
46,industrial_worker,married,high_school,na,29,5,20.2,2,0,-1,na,0,0,1,0.07901330960724856,0
51,manager,married,grad_school,smartphone,17,11,6.45,2,3,126,failure,1,0,1,0.07505492709676248,0
46,manager,married,grad_school,smartphone,17,9,26.65,1,0,-1,na,0,0,0,0.09837851578813575,1
28,student,single,university,smartphone,2,7,20.65,3,0,-1,na,0,0,0,0.07458282643037423,1
39,industrial_worker,married,na,smartphone,30,7,32,2,0,-1,na,0,0,1,0.08352550251484393,1
28,unemployed,single,grad_school,smartphone,24,7,79.6,6,0,-1,na,0,0,1,0.07731556298004467,1
31,manager,single,grad_school,smartphone,15,5,42.4,3,0,-1,na,0,0,1,0.09762497049370836,1
27,salesman,single,university,smartphone,4,6,8.6,1,0,-1,na,0,0,0,0.07588110326294191,1
59,retired,divorced,university,desktop,31,7,12.4,2,0,-1,na,0,0,0,0.09687142519928095,0
50,entrepreneur,married,high_school,smartphone,20,4,0.1,5,0,-1,na,0,0,1,0.07671635828809036,0
22,student,single,university,na,15,5,13.6,1,0,-1,na,0,0,1,0.07610807473716703,0
26,unemployed,single,grad_school,smartphone,6,10,13.25,2,0,-1,na,0,0,0,0.10427069525901984,1
24,student,single,high_school,smartphone,30,4,27.05,1,0,-1,na,0,0,0,0.07710674922375756,1
24,teacher,single,university,smartphone,10,9,12.3,2,0,-1,na,0,0,0,0.07431046066130409,1
50,technology,married,university,smartphone,28,8,3,7,0,-1,na,1,0,0,0.06375174768035154,0
58,manager,married,grad_school,smartphone,14,9,17.4,2,0,-1,na,0,0,0,0.07280337007244929,1
34,manager,single,grad_school,na,28,5,42.7,2,0,-1,na,0,0,1,0.08240880286165635,1
46,entrepreneur,married,grad_school,desktop,15,7,11.1,4,0,-1,na,0,0,1,0.07648938681386523,0
38,technology,married,university,smartphone,29,8,5.75,5,0,-1,na,0,0,0,0.07552702776315073,0
35,salesman,single,high_school,smartphone,11,7,30.2,2,0,-1,na,1,0,0,0.07431953952027309,1
32,salesman,married,university,na,6,5,6.7,1,0,-1,na,1,0,1,0.07500953280191745,0
52,salesman,married,university,desktop,7,7,19.4,2,2,460,failure,0,0,0,0.07876818041508543,1
38,salesman,married,university,na,26,5,12.8,3,0,-1,na,1,0,1,0.07303034154667441,0
31,industrial_worker,married,university,na,20,5,8.6,2,0,-1,na,0,0,1,0.07282152779038731,1
34,salesman,single,university,na,4,6,6.05,2,0,-1,na,0,0,1,0.07514571568645252,0
38,technology,married,university,smartphone,10,7,11.2,1,0,-1,na,0,0,1,0.06849091206217203,0
28,unemployed,single,high_school,smartphone,4,5,9.15,1,3,87,failure,0,0,0,0.07494598078913442,1
36,manager,single,grad_school,na,30,5,17.4,4,0,-1,na,0,0,1,0.09827864833947669,0
44,entrepreneur,married,grad_school,desktop,14,8,27.1,2,0,-1,na,0,0,0,0.07846857806910827,1
41,industrial_worker,divorced,high_school,smartphone,20,4,63.1,2,0,-1,na,0,0,1,0.07539084487861565,1
55,freelance,divorced,university,smartphone,2,2,7.8,1,1,216,other,0,0,0,0.0866940242950266,0
47,technology,married,grad_school,smartphone,12,8,28.9,3,0,-1,na,0,0,1,0.0777513482105569,0
63,retired,married,university,smartphone,25,1,9.75,1,0,-1,na,0,0,0,0.09746155103226627,0
29,industrial_worker,single,grad_school,smartphone,29,1,10.1,1,0,-1,na,0,0,0,0.07508216367366949,0
28,manager,single,university,smartphone,5,6,15.7,1,1,87,success,0,0,0,0.07435585495614912,1
30,salesman,single,university,smartphone,7,5,29.95,1,1,337,success,0,0,1,0.070342999291849,1
39,entrepreneur,divorced,grad_school,smartphone,20,11,8.8,1,0,-1,na,1,0,1,0.0815735478365079,0
24,freelance,single,grad_school,na,27,5,46.25,1,0,-1,na,0,0,1,0.09989468523595954,1
74,retired,married,university,smartphone,21,4,10.05,1,0,-1,na,0,0,0,0.15887095309861457,1
27,salesman,married,university,smartphone,17,7,49.05,5,0,-1,na,0,0,1,0.07280337007244929,1
41,industrial_worker,married,high_school,smartphone,3,2,7.35,1,0,-1,na,0,0,1,0.07462822072521925,1
47,salesman,divorced,grad_school,smartphone,12,1,16.95,1,0,-1,na,0,0,0,0.087683619922648115,1
30,salesman,single,university,smartphone,5,2,4.65,1,2,265,other,0,0,1,0.07648030795489623,0
31,technology,married,grad_school,smartphone,29,1,8.95,1,0,-1,na,0,0,1,0.07353875764893868,0
38,manager,divorced,grad_school,smartphone,10,7,23.4,1,0,-1,na,0,0,1,0.07479164018666135,0
30,technology,married,university,na,6,5,34.65,1,0,-1,na,0,0,1,0.07719753781344761,1
54,unemployed,married,university,smartphone,25,5,17.1,3,2,186,failure,0,0,0,0.08697546892306575,1
38,technology,single,grad_school,smartphone,12,8,54.65,2,0,-1,na,1,0,1,0.07741543042870372,1
55,teacher,married,university,smartphone,8,7,4.75,1,2,82,failure,0,0,1,0.08065658308063843,0
72,retired,married,university,smartphone,16,12,26.8,2,0,-1,na,0,0,0,0.08672126087193362,1
39,teacher,married,university,smartphone,11,7,5.1,2,0,-1,na,0,0,1,0.0764439925190202,0
76,retired,married,high_school,desktop,4,2,20.95,1,0,-1,na,0,0,0,0.0929856735605469,1
38,technology,single,university,smartphone,20,4,6.05,3,0,-1,na,1,0,1,0.07305757812358143,0
50,technology,married,university,na,5,6,24.2,5,0,-1,na,0,0,1,0.07658017540355529,1
45,industrial_worker,married,high_school,na,12,5,22.5,5,0,-1,na,0,0,1,0.07372033482831877,1
70,retired,married,university,smartphone,10,3,5.6,1,0,-1,na,0,0,0,0.13110780237139796,1
44,freelance,divorced,grad_school,smartphone,11,11,8.1,1,5,91,success,0,0,1,0.08251774916928441,1
37,teacher,married,university,smartphone,13,5,7.05,2,1,351,failure,1,0,1,0.07342073248234161,0
60,technology,married,university,smartphone,13,3,14.3,2,0,-1,na,0,0,0,0.0886005846785176,1
41,salesman,married,university,smartphone,21,11,4.7,3,0,-1,na,0,0,0,0.0859223212826612,0
66,retired,married,grad_school,smartphone,28,1,10.3,1,4,91,success,0,0,0,0.0904889873440706,1
19,student,single,high_school,smartphone,10,7,4.7,2,0,-1,na,0,0,0,0.07373849254625679,1
29,freelance,single,grad_school,smartphone,23,3,6.3,1,2,291,success,0,0,0,0.102672816080475,1
28,technology,single,university,smartphone,18,2,20.3,2,0,-1,na,0,0,1,0.07420151435367603,1
78,retired,divorced,university,desktop,11,8,4.25,1,0,-1,na,0,0,0,0.0785321300818913,0
31,teacher,single,university,smartphone,15,5,4.45,1,1,352,failure,0,0,1,0.07279429121348029,0
40,manager,married,grad_school,smartphone,8,5,11.1,1,0,-1,na,0,0,1,0.07280337007244929,0
46,freelance,single,university,smartphone,30,4,25.65,1,2,87,other,0,0,0,0.07757884989014581,1
50,industrial_worker,married,university,desktop,11,5,0.55,1,0,-1,na,0,0,1,0.07618070560891907,0
42,salesman,single,grad_school,smartphone,11,8,8.3,2,4,90,failure,0,0,1,0.07365678281553574,1
25,technology,married,grad_school,smartphone,18,5,34.5,3,0,-1,na,0,0,1,0.0804205327474443,1
41,salesman,divorced,university,smartphone,5,5,11.65,1,3,169,failure,1,0,1,0.12515207088773084,0
29,manager,married,university,smartphone,30,4,3.5,1,0,-1,na,0,0,0,0.07490058649428939,0
32,salesman,married,university,smartphone,21,11,10.7,3,0,-1,na,0,0,1,0.08548653605214897,0
39,industrial_worker,married,university,smartphone,13,5,29,1,0,-1,na,0,0,1,0.0769978029161295,1
45,technology,married,university,smartphone,24,7,15.05,1,0,-1,na,0,0,1,0.08564995551359106,0
59,retired,married,university,smartphone,25,7,23.05,2,0,-1,na,0,0,1,0.12460733934959055,0
36,technology,married,grad_school,smartphone,19,8,9.95,2,0,-1,na,0,0,0,0.07334810161058958,0
43,industrial_worker,married,high_school,na,19,5,6.25,1,0,-1,na,0,0,1,0.08145552266991085,0
49,industrial_worker,married,university,na,19,5,28.05,1,0,-1,na,0,0,1,0.07645307137798922,0
37,unemployed,single,university,na,8,5,48.75,2,0,-1,na,0,0,1,0.07626241533964011,1
51,industrial_worker,married,na,desktop,9,7,0.3,43,0,-1,na,0,0,1,0.07317560329017848,0
29,freelance,single,grad_school,smartphone,23,2,6.1,1,7,103,failure,0,0,0,0.08011185154249814,1
30,teacher,single,university,smartphone,27,4,4,2,0,-1,na,0,0,0,0.07695240862128448,0
35,technology,married,grad_school,smartphone,11,8,10.6,3,4,182,success,0,0,0,0.13680932580393296,1
33,manager,single,grad_school,smartphone,14,5,1.5,1,0,-1,na,0,0,1,0.07537268716067765,0
31,manager,single,grad_school,smartphone,2,2,7.45,2,1,271,failure,0,0,1,0.07382020227697783,0
56,teacher,married,university,smartphone,14,6,22.4,1,8,130,success,0,0,0,0.07826884317179017,1
27,student,single,grad_school,smartphone,6,4,32.55,1,2,314,failure,0,0,1,0.1917999745791949,1
25,entrepreneur,single,grad_school,smartphone,20,8,12.85,1,0,-1,na,0,0,0,0.07595373413469395,1
35,manager,single,grad_school,smartphone,13,10,10.55,1,1,182,success,0,0,0,0.09682603090443594,1
66,retired,married,high_school,smartphone,28,4,7.2,1,1,182,success,0,0,0,0.08191854447733009,0
51,industrial_worker,married,university,smartphone,12,8,60.8,3,0,-1,na,0,0,1,0.09102464002324188,1
22,student,single,university,smartphone,20,4,9.8,1,0,-1,na,0,0,0,0.10895538648702631,1
60,retired,divorced,university,smartphone,19,2,14.6,1,1,184,success,0,0,0,0.0728124489314183,1
27,unemployed,married,university,na,26,5,3,3,0,-1,na,0,0,1,0.0754634757503677,0
68,retired,divorced,high_school,smartphone,15,6,30.45,2,2,92,success,0,0,0,0.09120621720262198,1
58,manager,married,grad_school,smartphone,10,12,20.6,1,3,188,success,0,0,0,0.07512755796851452,1
39,industrial_worker,married,university,desktop,31,10,7.4,1,0,-1,na,0,0,1,0.08466943874493854,1
48,freelance,married,grad_school,smartphone,28,7,14.25,4,0,-1,na,1,0,0,0.074137962340893,0
34,industrial_worker,married,high_school,na,2,6,3.5,3,0,-1,na,0,0,1,0.074137962340893,0
32,industrial_worker,single,university,smartphone,14,5,0.7,6,9,346,failure,0,1,1,0.06758302616527155,0
35,industrial_worker,married,university,smartphone,30,7,13.9,3,0,-1,na,0,0,1,0.10174677246563651,0
30,salesman,married,university,smartphone,11,12,6.55,2,0,-1,na,0,0,0,0.07749714015942476,1
42,industrial_worker,married,university,na,14,5,3.05,1,0,-1,na,0,0,1,0.0809925008624916,0
33,industrial_worker,divorced,university,na,23,5,38.35,2,0,-1,na,0,0,1,0.10499700397654023,1
35,technology,single,grad_school,smartphone,26,8,0.35,23,0,-1,na,0,0,0,0.14396346667150872,0
64,manager,married,grad_school,smartphone,21,10,9.5,1,0,-1,na,0,0,0,0.11536506091914368,1
60,freelance,married,grad_school,smartphone,10,8,20.45,2,0,-1,na,0,0,0,0.17140885733481015,0
36,teacher,single,university,smartphone,2,2,10.75,1,0,-1,na,0,0,0,0.07384743885388484,0
34,industrial_worker,married,university,na,19,5,8.85,3,0,-1,na,1,0,1,0.08832821890944746,0
37,technology,married,university,smartphone,17,11,60,2,4,171,failure,0,0,1,0.11924173369890873,1
34,manager,married,grad_school,smartphone,30,4,14.5,1,1,86,success,0,0,1,0.07280337007244929,1
41,industrial_worker,divorced,university,na,14,5,70.65,3,0,-1,na,0,0,1,0.12083961287745357,1
31,teacher,single,university,smartphone,14,5,14.05,1,1,364,other,0,0,1,0.08433352096308536,0
59,manager,divorced,grad_school,smartphone,21,11,3.25,1,0,-1,na,0,0,1,0.1437364951972836,0
32,manager,single,grad_school,smartphone,19,8,7.6,2,0,-1,na,0,0,0,0.074128883481924,0
25,salesman,single,university,smartphone,28,7,2,4,0,-1,na,0,0,1,0.12303669674795271,0
49,industrial_worker,married,university,smartphone,14,5,7.3,2,1,178,failure,0,0,1,0.08223630454124525,0
50,teacher,single,university,smartphone,7,7,3,1,0,-1,na,1,0,0,0.07208614021389792,0
32,unemployed,single,university,na,9,5,10.05,2,0,-1,na,0,0,1,0.07580847239118987,0
25,student,single,na,desktop,21,4,30.65,2,0,-1,na,0,0,0,0.07935830624807075,1
49,technology,married,grad_school,smartphone,13,8,17.2,3,0,-1,na,0,0,0,0.08401576089917019,1
44,freelance,married,grad_school,smartphone,19,11,3.75,1,0,-1,na,0,0,1,0.11285021698472936,0
58,manager,married,grad_school,smartphone,27,3,16.6,1,0,-1,na,0,0,1,0.0853685108855519,1
75,retired,married,university,smartphone,11,2,25.25,1,1,183,failure,0,0,0,0.07544531803242968,1
73,retired,married,high_school,desktop,6,8,16.4,1,0,-1,na,0,0,0,0.12309116990176674,1
43,salesman,divorced,university,desktop,3,2,17.6,2,0,-1,na,0,0,1,0.07782397908230894,0
57,na,married,high_school,smartphone,8,8,7.95,4,0,-1,na,0,0,0,0.0809743431445536,0
40,salesman,married,university,smartphone,4,6,3.4,1,0,-1,na,0,0,0,0.07295771067492238,0
33,na,married,university,smartphone,4,2,44.05,2,7,177,failure,0,0,0,0.0758447878270659,1
31,technology,married,university,smartphone,29,8,7.75,4,0,-1,na,0,0,1,0.11638189312367221,0
25,student,single,university,smartphone,7,5,11.3,1,0,-1,na,0,0,1,0.07752437673633178,0
56,retired,married,university,smartphone,26,7,8.65,1,2,221,failure,1,0,0,0.07637136164726817,1
32,freelance,married,university,smartphone,9,3,10.35,2,0,-1,na,0,0,0,0.07651662339077225,1
38,technology,married,grad_school,smartphone,12,8,9.05,7,0,-1,na,0,0,0,0.08133749750331379,0
28,salesman,married,high_school,smartphone,14,5,0.05,1,0,-1,na,0,0,1,0.07283060664935631,0
24,student,single,university,smartphone,30,4,27.85,2,0,-1,na,0,0,0,0.07627149419860912,1
44,salesman,single,university,na,30,5,9.85,4,0,-1,na,0,0,1,0.06927169393350643,0
45,industrial_worker,divorced,high_school,na,16,5,9.8,4,0,-1,na,0,0,1,0.0737475714052258,0
35,manager,single,grad_school,smartphone,18,5,7.8,2,6,272,failure,0,0,1,0.0701523432534999,0
60,retired,married,university,smartphone,11,8,7.1,6,0,-1,na,0,0,0,0.07062444391988815,0
50,industrial_worker,single,high_school,smartphone,3,2,14.2,1,1,265,other,0,0,1,0.08694823234615874,0
43,salesman,married,university,smartphone,24,6,23.6,1,2,91,success,0,0,0,0.07983040691445899,1
43,technology,single,university,na,27,5,4.15,10,0,-1,na,0,0,1,0.07310297241842645,0
30,technology,single,university,smartphone,9,4,36.65,1,0,-1,na,0,0,1,0.10263650064459899,1
51,technology,married,university,na,16,5,30.85,1,0,-1,na,0,0,1,0.07410164690501697,0
31,teacher,single,university,smartphone,7,7,8.55,2,0,-1,na,0,0,1,0.07115101774009043,0
47,housekeeper,married,university,smartphone,9,11,8.05,2,5,96,success,0,0,1,0.10857407441032811,0
58,technology,married,university,desktop,22,9,19.3,2,0,-1,na,0,0,0,0.07370217711038077,1
32,salesman,married,university,smartphone,21,11,9.6,1,0,-1,na,0,0,1,0.1458246327601547,0
35,technology,married,university,smartphone,27,8,13.6,13,0,-1,na,0,0,0,0.07460098414831225,0
48,salesman,married,university,smartphone,6,8,4.85,3,0,-1,na,0,0,1,0.09867811813411291,0
72,retired,married,high_school,desktop,20,10,25.15,1,0,-1,na,0,0,0,0.08540482632142793,1
29,manager,single,grad_school,na,28,5,5.35,2,0,-1,na,1,0,1,0.07382020227697783,0
31,manager,single,university,na,9,5,18.7,2,0,-1,na,0,0,1,0.07691609318540846,0
35,industrial_worker,single,university,na,23,5,6.3,2,0,-1,na,0,0,1,0.07982132805548998,0
33,student,married,university,smartphone,6,8,12.4,2,4,178,success,0,0,0,0.08674849744884063,1
39,teacher,married,university,smartphone,9,4,4.8,2,0,-1,na,0,0,0,0.07280337007244929,0
41,technology,married,university,smartphone,22,8,5.35,4,0,-1,na,0,0,0,0.08182775588764005,0
31,technology,single,grad_school,smartphone,20,11,76.1,3,0,-1,na,0,0,1,0.19728360539647377,1
69,retired,married,high_school,smartphone,12,4,7.55,1,1,186,failure,0,0,0,0.09457447388012274,0
30,manager,single,grad_school,smartphone,28,1,9.5,1,0,-1,na,0,0,0,0.0870753363717248,0
44,industrial_worker,married,university,smartphone,20,4,28.8,1,0,-1,na,0,1,1,0.0737566502641948,1
75,retired,married,university,desktop,15,4,8.75,1,2,181,success,0,0,0,0.1070397472445663,1
35,manager,single,grad_school,smartphone,4,9,21.2,2,1,94,other,0,0,0,0.07352967878996967,1
49,technology,married,university,smartphone,7,5,9,1,1,276,other,0,0,1,0.07280337007244929,0
55,manager,married,university,smartphone,22,9,8.6,1,7,184,success,0,0,0,0.09725273727597915,1
39,salesman,married,university,smartphone,11,5,16.7,1,0,-1,na,0,0,1,0.06913551104897137,0
32,manager,single,grad_school,na,2,6,21.85,2,0,-1,na,0,0,1,0.10219163655511776,0
26,manager,single,grad_school,smartphone,1,4,12.65,1,0,-1,na,0,0,0,0.14205690628801773,0
49,salesman,married,university,na,8,5,3,1,0,-1,na,0,0,1,0.07260363517513119,0
36,freelance,married,university,smartphone,6,4,52.65,1,0,-1,na,0,0,1,0.08355273909175095,1
25,technology,single,grad_school,desktop,9,6,10.55,7,0,-1,na,0,0,0,0.10575962812993663,1
58,teacher,divorced,university,na,15,5,26.7,2,0,-1,na,0,0,0,0.08835545548635447,0
52,entrepreneur,single,na,na,20,6,0.05,2,0,-1,na,0,0,0,0.07280337007244929,0
51,housekeeper,divorced,high_school,na,13,9,2.95,1,0,-1,na,0,0,0,0.0739563851615129,0
38,teacher,married,university,na,7,5,5.75,1,0,-1,na,0,0,1,0.07287600094420134,0
33,industrial_worker,married,university,smartphone,20,4,51,3,0,-1,na,0,0,1,0.07037931472772502,1
